Customer_ID,Age,Gender,City,Income,Purchase_Amount,Product_Category,Payment_Method,Order_Status,Order_Date,Delivery_Time_Days,Discount_Applied,Rating,Return_Status,Customer_Segment,Region,Sales_Channel,Loyalty_Points,Coupon_Used,Shipping_Cost,Profit
186,18,Male,Delhi,34114,2447,Grocery,Cash,Completed,2023-01-08 17:00:00,3,0,5,Not Returned,Premium,South,Online,322,0,323,689
187,50,Male,Mumbai,48565,3547,Grocery,Cash,Pending,2023-01-08 18:00:00,4,0,3,Returned,Premium,East,Online,858,0,117,173
188,20,Male,Bangalore,145808,1178,Clothing,Cash,Cancelled,2023-01-08 19:00:00,3,0,5,Returned,Premium,West,Offline,864,1,209,747
189,47,Female,Hyderabad,70490,586,Clothing,Cash,Cancelled,2023-01-08 20:00:00,4,1,5,Not Returned,Premium,South,Online,30,0,118,159
190,32,Female,Hyderabad,72986,1975,Grocery,Cash,Pending,2023-01-08 21:00:00,5,1,4,Returned,Regular,East,Online,619,0,337,698
191,44,Female,Bangalore,83286,1669,Grocery,Card,Completed,2023-01-08 22:00:00,7,1,1,Returned,VIP,South,Online,455,0,208,1560
192,55,Male,Bangalore,88725,4056,Electronics,Card,Cancelled,2023-01-08 23:00:00,6,1,1,Returned,VIP,South,Offline,626,0,494,913
193,23,Female,Hyderabad,100425,1352,Electronics,Card,Completed,2023-01-09 00:00:00,7,0,5,Returned,Regular,South,Online,864,0,439,744
194,42,Female,Bangalore,112756,2018,Grocery,Card,Completed,2023-01-09 01:00:00,6,0,3,Not Returned,VIP,East,Offline,810,1,69,698
195,35,Male,Bangalore,58405,919,Grocery,Cash,Completed,2023-01-09 02:00:00,2,1,3,Returned,Premium,East,Offline,131,0,135,439
196,49,Male,Hyderabad,74393,495,Electronics,Cash,Cancelled,2023-01-09 03:00:00,5,1,1,Not Returned,Regular,North,Online,74,0,281,271
197,50,Female,Hyderabad,85409,1649,Furniture,Cash,Cancelled,2023-01-09 04:00:00,8,1,2,Returned,Premium,West,Online,913,0,351,387
198,64,Male,Bangalore,83163,1615,Furniture,Cash,Cancelled,2023-01-09 05:00:00,8,0,5,Returned,Regular,West,Offline,907,0,250,782
199,37,Female,Mumbai,108458,4937,Furniture,UPI,Pending,2023-01-09 06:00:00,3,0,4,Not Returned,Regular,South,Online,344,1,219,978
200,35,Male,Delhi,90980,208,Clothing,Cash,Completed,2023-01-09 07:00:00,3,1,1,Not Returned,VIP,North,Offline,615,0,469,470
201,53,Female,Delhi,125652,235,Clothing,Cash,Pending,2023-01-09 08:00:00,6,1,4,Returned,Regular,North,Online,639,1,38,1348
202,26,Female,Hyderabad,65099,2134,Electronics,Cash,Cancelled,2023-01-09 09:00:00,7,1,1,Returned,Regular,North,Offline,636,0,54,-378
203,29,Female,Bangalore,57341,837,Grocery,UPI,Completed,2023-01-09 10:00:00,4,0,1,Returned,VIP,East,Online,788,1,327,922
204,35,Male,Chennai,30540,3737,Furniture,Card,Completed,2023-01-09 11:00:00,7,0,1,Returned,VIP,West,Online,738,1,36,-328
205,52,Male,Bangalore,60826,256,Clothing,Cash,Pending,2023-01-09 12:00:00,6,1,3,Returned,Regular,North,Online,388,0,249,476
206,31,Male,Delhi,92792,2847,Grocery,Cash,Cancelled,2023-01-09 13:00:00,8,0,1,Returned,Premium,North,Online,130,0,104,671
207,57,Male,Hyderabad,20948,3527,Electronics,UPI,Pending,2023-01-09 14:00:00,8,1,5,Returned,Regular,West,Online,809,1,474,344
208,43,Female,Bangalore,72459,4818,Furniture,UPI,Cancelled,2023-01-09 15:00:00,8,1,2,Returned,VIP,North,Online,107,1,267,-238
209,21,Male,Bangalore,120627,2435,Grocery,UPI,Cancelled,2023-01-09 16:00:00,9,1,1,Not Returned,VIP,East,Offline,235,0,476,55
210,50,Male,Chennai,49710,2862,Clothing,UPI,Pending,2023-01-09 17:00:00,1,1,3,Returned,VIP,East,Online,81,0,261,487
211,18,Male,Chennai,29354,2107,Grocery,Cash,Completed,2023-01-09 18:00:00,8,0,4,Not Returned,Premium,West,Online,657,1,193,1315
212,29,Male,Bangalore,90519,572,Furniture,Card,Completed,2023-01-09 19:00:00,1,0,4,Returned,VIP,North,Online,201,0,187,209
213,32,Female,Hyderabad,38369,4585,Furniture,Card,Pending,2023-01-09 20:00:00,5,0,4,Not Returned,Regular,North,Online,716,0,376,660
214,42,Female,Bangalore,87285,2159,Furniture,Card,Pending,2023-01-09 21:00:00,2,1,5,Returned,VIP,East,Online,930,1,126,698
215,36,Female,Mumbai,79568,3903,Furniture,Card,Completed,2023-01-09 22:00:00,8,0,1,Returned,VIP,West,Offline,208,0,421,1966
216,26,Female,Bangalore,138042,4748,Electronics,Card,Cancelled,2023-01-09 23:00:00,7,1,3,Not Returned,Regular,East,Offline,554,0,175,141
217,19,Female,Hyderabad,66979,4224,Furniture,Card,Completed,2023-01-10 00:00:00,9,0,4,Returned,Premium,West,Online,190,0,186,271
218,32,Female,Chennai,74343,2643,Grocery,Card,Completed,2023-01-10 01:00:00,6,0,2,Returned,Premium,North,Offline,559,0,451,1872
219,32,Male,Hyderabad,120954,235,Clothing,UPI,Cancelled,2023-01-10 02:00:00,6,0,3,Returned,VIP,East,Online,953,0,178,1669
220,40,Male,Mumbai,139383,2618,Clothing,UPI,Completed,2023-01-10 03:00:00,1,1,4,Not Returned,Regular,South,Online,880,1,133,623
221,27,Female,Delhi,111330,4025,Electronics,Cash,Completed,2023-01-10 04:00:00,6,1,1,Not Returned,VIP,West,Online,619,0,269,-69
222,38,Female,Delhi,103379,3567,Furniture,Cash,Completed,2023-01-10 05:00:00,3,1,5,Not Returned,VIP,West,Online,330,1,172,509
223,49,Female,Mumbai,123093,4718,Furniture,UPI,Cancelled,2023-01-10 06:00:00,8,1,5,Returned,Regular,East,Online,590,1,318,1345
224,37,Female,Bangalore,85299,4975,Electronics,Card,Completed,2023-01-10 07:00:00,6,1,5,Returned,Premium,East,Online,545,1,221,328
225,32,Female,Bangalore,125199,4878,Furniture,Cash,Pending,2023-01-10 08:00:00,9,0,1,Not Returned,Regular,West,Offline,58,1,340,1174
226,64,Male,Bangalore,44789,872,Clothing,Card,Completed,2023-01-10 09:00:00,2,0,1,Returned,VIP,North,Offline,435,1,167,1884
227,22,Male,Chennai,100615,1153,Electronics,Cash,Pending,2023-01-10 10:00:00,6,0,2,Returned,Premium,North,Online,840,1,359,-348
228,47,Female,Bangalore,143139,1998,Grocery,UPI,Completed,2023-01-10 11:00:00,8,0,5,Not Returned,Regular,East,Online,72,1,279,-467
229,49,Male,Bangalore,118633,1016,Grocery,UPI,Cancelled,2023-01-10 12:00:00,1,1,4,Returned,Regular,North,Offline,778,1,232,753
230,48,Female,Bangalore,85385,2167,Furniture,UPI,Pending,2023-01-10 13:00:00,5,1,3,Returned,VIP,East,Offline,148,1,406,957
231,57,Female,Mumbai,39383,1343,Grocery,Card,Pending,2023-01-10 14:00:00,3,1,1,Returned,Regular,West,Offline,470,0,445,347
232,37,Male,Delhi,29785,1651,Electronics,UPI,Completed,2023-01-10 15:00:00,9,0,3,Not Returned,Premium,North,Offline,370,0,233,453
233,22,Male,Delhi,47779,3678,Clothing,Cash,Completed,2023-01-10 16:00:00,2,0,3,Returned,Regular,North,Offline,605,0,205,492
234,65,Female,Bangalore,48898,1399,Grocery,UPI,Cancelled,2023-01-10 17:00:00,5,0,4,Returned,Regular,East,Offline,608,0,77,-301
235,57,Male,Bangalore,97878,2618,Furniture,Card,Completed,2023-01-10 18:00:00,8,1,3,Returned,VIP,North,Offline,589,1,312,641
236,18,Female,Hyderabad,121180,4223,Furniture,UPI,Completed,2023-01-10 19:00:00,9,1,5,Not Returned,VIP,South,Online,779,1,278,1210
237,67,Female,Mumbai,105127,1981,Grocery,Card,Completed,2023-01-10 20:00:00,4,0,4,Returned,Premium,South,Offline,614,1,152,1408
238,19,Female,Chennai,48938,3607,Clothing,Card,Cancelled,2023-01-10 21:00:00,3,1,1,Not Returned,Premium,North,Offline,749,1,246,804
239,43,Female,Delhi,85849,3805,Electronics,Card,Pending,2023-01-10 22:00:00,1,1,2,Not Returned,Regular,South,Offline,865,1,27,1830
240,41,Female,Bangalore,39561,4708,Furniture,Card,Cancelled,2023-01-10 23:00:00,2,0,4,Returned,Regular,North,Offline,460,0,214,1341
241,32,Female,Delhi,149942,1690,Electronics,UPI,Cancelled,2023-01-11 00:00:00,1,1,4,Returned,VIP,North,Offline,656,1,483,823
242,61,Female,Hyderabad,36803,4177,Electronics,Card,Cancelled,2023-01-11 01:00:00,5,0,1,Not Returned,VIP,West,Online,452,1,301,-89
243,44,Male,Bangalore,31525,2084,Electronics,UPI,Cancelled,2023-01-11 02:00:00,5,0,4,Returned,Regular,South,Offline,954,0,299,36
244,33,Female,Hyderabad,21496,2862,Clothing,Cash,Completed,2023-01-11 03:00:00,5,0,3,Not Returned,VIP,South,Offline,957,1,116,1021
245,44,Male,Chennai,134403,3993,Grocery,Card,Completed,2023-01-11 04:00:00,2,0,4,Returned,Premium,West,Offline,903,0,404,479
246,34,Female,Hyderabad,71928,4691,Electronics,UPI,Completed,2023-01-11 05:00:00,9,1,3,Returned,Regular,West,Online,549,0,149,612
247,23,Female,Chennai,106736,1271,Electronics,Cash,Cancelled,2023-01-11 06:00:00,3,1,5,Returned,Premium,West,Online,240,1,180,-260
248,34,Male,Hyderabad,70919,4215,Grocery,UPI,Cancelled,2023-01-11 07:00:00,6,1,2,Returned,Premium,South,Online,583,1,143,1345
249,42,Male,Chennai,111801,2240,Grocery,Card,Pending,2023-01-11 08:00:00,2,1,4,Not Returned,Regular,North,Offline,693,1,447,-364
250,26,Female,Mumbai,96876,4972,Electronics,UPI,Pending,2023-01-11 09:00:00,1,1,5,Not Returned,Premium,North,Offline,211,0,211,967
251,47,Female,Bangalore,149210,4842,Furniture,Card,Pending,2023-01-11 10:00:00,3,0,3,Returned,Regular,East,Online,63,1,68,713
252,58,Male,Chennai,114847,1078,Grocery,UPI,Pending,2023-01-11 11:00:00,1,1,5,Not Returned,Premium,East,Offline,565,0,38,383
253,56,Male,Chennai,98723,1226,Electronics,UPI,Cancelled,2023-01-11 12:00:00,3,0,4,Not Returned,Premium,North,Offline,430,1,101,1952
254,69,Female,Mumbai,93849,2412,Furniture,Card,Pending,2023-01-11 13:00:00,8,1,1,Not Returned,Premium,East,Online,336,1,90,1658
255,42,Female,Hyderabad,80471,4195,Furniture,Cash,Pending,2023-01-11 14:00:00,2,1,3,Not Returned,Regular,East,Offline,923,0,28,665
256,29,Male,Chennai,112532,2436,Electronics,UPI,Cancelled,2023-01-11 15:00:00,7,1,1,Returned,Premium,East,Offline,507,0,295,162
257,37,Male,Hyderabad,53491,913,Furniture,Cash,Cancelled,2023-01-11 16:00:00,7,0,4,Not Returned,VIP,West,Offline,456,0,244,1247
258,66,Female,Bangalore,31330,4980,Clothing,UPI,Cancelled,2023-01-11 17:00:00,4,0,5,Returned,VIP,East,Offline,865,0,337,1564
259,54,Female,Chennai,80309,1042,Clothing,Cash,Pending,2023-01-11 18:00:00,7,1,2,Returned,Regular,West,Online,573,1,212,-458
260,64,Male,Hyderabad,114571,2180,Electronics,Cash,Completed,2023-01-11 19:00:00,5,0,3,Returned,VIP,South,Online,198,0,446,875
261,58,Female,Mumbai,44136,2193,Furniture,Cash,Cancelled,2023-01-11 20:00:00,8,1,3,Returned,Regular,West,Offline,238,0,204,1887
262,65,Female,Delhi,144673,1040,Electronics,Cash,Completed,2023-01-11 21:00:00,7,0,3,Not Returned,VIP,East,Online,17,0,62,60
263,53,Male,Mumbai,58386,3183,Grocery,Card,Completed,2023-01-11 22:00:00,5,0,4,Returned,VIP,South,Offline,205,0,163,15
264,65,Male,Mumbai,121771,930,Grocery,Cash,Cancelled,2023-01-11 23:00:00,6,0,5,Not Returned,VIP,North,Offline,142,1,185,1139
265,68,Male,Delhi,122834,2183,Furniture,Card,Completed,2023-01-12 00:00:00,6,1,2,Returned,Regular,West,Offline,471,1,223,1711
266,52,Male,Bangalore,81092,3648,Electronics,Cash,Cancelled,2023-01-12 01:00:00,4,0,4,Not Returned,Regular,North,Offline,631,0,478,746
267,22,Female,Delhi,118952,545,Furniture,Cash,Completed,2023-01-12 02:00:00,6,1,4,Not Returned,Regular,East,Online,233,0,206,1698
268,64,Female,Hyderabad,51038,4525,Furniture,UPI,Pending,2023-01-12 03:00:00,2,1,2,Not Returned,VIP,West,Online,729,1,311,614
269,31,Female,Chennai,50362,4841,Electronics,UPI,Cancelled,2023-01-12 04:00:00,9,0,1,Returned,VIP,East,Online,689,0,198,-349
270,24,Male,Delhi,39625,1602,Electronics,Cash,Pending,2023-01-12 05:00:00,1,0,3,Not Returned,Premium,South,Offline,354,0,340,428
271,31,Female,Bangalore,56397,239,Electronics,Card,Pending,2023-01-12 06:00:00,3,1,3,Not Returned,Premium,East,Online,423,1,373,1654
272,33,Male,Bangalore,146325,3494,Furniture,Card,Pending,2023-01-12 07:00:00,1,1,3,Returned,Regular,North,Online,836,1,346,623
273,38,Female,Bangalore,136389,2121,Furniture,Cash,Completed,2023-01-12 08:00:00,9,0,4,Not Returned,Regular,East,Online,302,0,67,374
274,57,Male,Chennai,55984,2685,Furniture,Card,Cancelled,2023-01-12 09:00:00,3,1,3,Not Returned,VIP,East,Online,175,1,44,1690
275,40,Female,Hyderabad,38425,1086,Clothing,Cash,Cancelled,2023-01-12 10:00:00,5,0,4,Returned,Regular,North,Offline,415,0,165,-414
276,65,Female,Bangalore,57440,2737,Electronics,Card,Pending,2023-01-12 11:00:00,7,0,1,Returned,Regular,South,Online,801,1,316,1480
277,57,Male,Mumbai,62219,4122,Grocery,UPI,Completed,2023-01-12 12:00:00,2,1,3,Returned,VIP,North,Offline,620,1,27,1887
278,67,Male,Mumbai,91185,4024,Electronics,UPI,Cancelled,2023-01-12 13:00:00,9,0,2,Not Returned,Regular,South,Online,428,1,422,1868
279,30,Female,Delhi,147628,1863,Clothing,Card,Completed,2023-01-12 14:00:00,6,0,5,Not Returned,Regular,East,Offline,830,1,288,341
280,47,Female,Bangalore,85355,4246,Clothing,UPI,Cancelled,2023-01-12 15:00:00,9,1,4,Not Returned,Regular,North,Offline,145,1,286,1751
281,44,Male,Hyderabad,104144,1507,Grocery,Card,Pending,2023-01-12 16:00:00,9,0,2,Returned,Premium,West,Online,261,1,311,195
282,44,Male,Bangalore,91754,2916,Grocery,Cash,Completed,2023-01-12 17:00:00,8,0,3,Not Returned,Premium,West,Offline,21,0,67,242
283,21,Male,Hyderabad,132667,895,Electronics,Cash,Pending,2023-01-12 18:00:00,2,0,1,Not Returned,Premium,South,Online,137,0,216,1642
284,69,Female,Chennai,23881,2028,Clothing,UPI,Pending,2023-01-12 19:00:00,6,0,3,Returned,Premium,East,Offline,124,1,421,1032
285,20,Male,Chennai,76516,3313,Electronics,UPI,Completed,2023-01-12 20:00:00,6,0,2,Returned,Regular,South,Offline,824,1,230,143
286,62,Female,Hyderabad,132376,3709,Electronics,Card,Cancelled,2023-01-12 21:00:00,4,1,5,Returned,Regular,North,Online,581,0,161,-305
287,56,Male,Delhi,131864,2598,Clothing,Cash,Pending,2023-01-12 22:00:00,1,1,3,Returned,VIP,North,Online,951,0,118,234
288,38,Male,Delhi,22934,1430,Furniture,Card,Pending,2023-01-12 23:00:00,1,1,2,Not Returned,Regular,South,Online,579,0,137,-457
289,24,Male,Mumbai,132261,4110,Furniture,UPI,Pending,2023-01-13 00:00:00,7,0,2,Returned,Premium,South,Online,345,0,321,318
290,40,Male,Hyderabad,65080,2258,Clothing,UPI,Pending,2023-01-13 01:00:00,8,0,5,Returned,VIP,North,Online,679,1,468,1759
291,55,Female,Hyderabad,114789,2946,Grocery,Card,Pending,2023-01-13 02:00:00,9,0,3,Not Returned,Regular,North,Online,748,0,464,1740
292,51,Female,Chennai,118777,3423,Grocery,Card,Completed,2023-01-13 03:00:00,4,1,5,Returned,Premium,South,Online,628,1,497,862
293,25,Female,Hyderabad,143016,1748,Furniture,Cash,Completed,2023-01-13 04:00:00,5,1,1,Returned,VIP,West,Online,286,1,390,938
294,60,Male,Chennai,84582,3434,Furniture,Card,Pending,2023-01-13 05:00:00,9,0,1,Returned,VIP,East,Offline,609,1,259,447
295,29,Male,Bangalore,111994,1855,Grocery,Card,Cancelled,2023-01-13 06:00:00,4,1,1,Not Returned,VIP,West,Offline,248,0,440,1527
296,23,Female,Bangalore,93907,1019,Clothing,UPI,Completed,2023-01-13 07:00:00,5,1,1,Returned,VIP,North,Online,290,1,318,1902
297,67,Female,Bangalore,133333,129,Furniture,UPI,Pending,2023-01-13 08:00:00,6,0,2,Not Returned,Premium,West,Online,381,0,32,692
298,60,Female,Hyderabad,72104,2362,Clothing,Cash,Completed,2023-01-13 09:00:00,3,1,1,Returned,Regular,South,Offline,362,0,444,-283
299,49,Male,Mumbai,62370,740,Grocery,Cash,Pending,2023-01-13 10:00:00,7,1,2,Returned,Premium,North,Online,740,1,122,1549
300,38,Male,Mumbai,110933,4262,Electronics,Card,Pending,2023-01-13 11:00:00,9,1,5,Not Returned,Regular,West,Offline,252,1,325,1036
301,32,Female,Chennai,35556,776,Electronics,Card,Cancelled,2023-01-13 12:00:00,6,0,2,Returned,VIP,South,Offline,4,1,111,205
302,28,Male,Delhi,37849,1045,Furniture,Cash,Completed,2023-01-13 13:00:00,4,1,1,Returned,VIP,East,Online,525,0,476,502
303,40,Male,Chennai,105366,1826,Clothing,Cash,Cancelled,2023-01-13 14:00:00,2,1,2,Not Returned,Premium,West,Online,974,0,494,1594
304,53,Female,Chennai,125189,3778,Furniture,UPI,Completed,2023-01-13 15:00:00,1,0,5,Returned,Premium,East,Online,436,1,296,-461
305,20,Female,Bangalore,21158,3340,Grocery,Cash,Cancelled,2023-01-13 16:00:00,4,0,5,Returned,Premium,South,Offline,48,0,313,143
306,20,Female,Mumbai,91672,860,Electronics,Card,Completed,2023-01-13 17:00:00,2,1,5,Not Returned,Premium,South,Offline,461,0,228,-49
307,47,Male,Chennai,113748,3393,Clothing,Cash,Completed,2023-01-13 18:00:00,3,1,4,Returned,Regular,North,Offline,184,0,438,-132
308,20,Male,Delhi,64135,3158,Furniture,Card,Pending,2023-01-13 19:00:00,6,1,3,Not Returned,Regular,South,Online,637,1,338,1884
309,32,Female,Delhi,96653,1131,Furniture,Card,Cancelled,2023-01-13 20:00:00,5,0,3,Not Returned,Premium,South,Offline,56,0,394,1368
310,64,Male,Hyderabad,27888,4862,Furniture,UPI,Cancelled,2023-01-13 21:00:00,1,1,1,Not Returned,VIP,South,Offline,516,0,111,1891
311,59,Female,Bangalore,120957,4990,Clothing,Card,Pending,2023-01-13 22:00:00,9,0,4,Returned,Regular,West,Offline,115,0,329,1828
312,35,Male,Chennai,56536,3002,Clothing,Card,Completed,2023-01-13 23:00:00,5,1,5,Not Returned,Regular,South,Offline,99,1,249,-187
313,65,Female,Mumbai,147471,1088,Furniture,UPI,Cancelled,2023-01-14 00:00:00,3,1,5,Returned,VIP,West,Online,240,1,60,560
314,20,Female,Hyderabad,72285,3418,Grocery,Cash,Cancelled,2023-01-14 01:00:00,5,0,5,Returned,Regular,North,Online,800,1,278,1350
315,63,Female,Mumbai,74488,1992,Clothing,UPI,Pending,2023-01-14 02:00:00,5,0,2,Returned,Regular,East,Online,152,1,302,531
316,20,Male,Mumbai,110013,906,Grocery,Cash,Pending,2023-01-14 03:00:00,9,1,5,Not Returned,VIP,East,Offline,204,1,409,-73
317,69,Female,Bangalore,121058,3899,Electronics,Cash,Cancelled,2023-01-14 04:00:00,8,1,2,Not Returned,Premium,South,Offline,27,1,246,1762
318,22,Female,Chennai,119578,1720,Clothing,Cash,Cancelled,2023-01-14 05:00:00,3,1,4,Returned,VIP,West,Offline,613,0,235,-77
319,63,Male,Delhi,65882,4967,Furniture,Cash,Completed,2023-01-14 06:00:00,2,1,5,Not Returned,Premium,South,Online,239,1,157,271
320,58,Male,Bangalore,37147,3026,Furniture,UPI,Completed,2023-01-14 07:00:00,8,1,5,Not Returned,Premium,South,Offline,108,0,216,-105
321,62,Male,Chennai,33452,1550,Clothing,Card,Cancelled,2023-01-14 08:00:00,7,0,2,Returned,VIP,North,Online,808,0,79,1745
322,60,Male,Hyderabad,102870,1965,Grocery,UPI,Cancelled,2023-01-14 09:00:00,4,1,5,Not Returned,Premium,East,Online,777,1,283,-307
323,46,Female,Chennai,120882,2598,Electronics,Card,Pending,2023-01-14 10:00:00,6,0,3,Not Returned,Premium,North,Offline,859,1,458,1179
324,62,Female,Bangalore,50138,259,Furniture,Cash,Cancelled,2023-01-14 11:00:00,4,0,3,Not Returned,Regular,North,Online,859,0,189,179
325,26,Female,Delhi,30130,1462,Clothing,UPI,Cancelled,2023-01-14 12:00:00,6,0,2,Not Returned,Premium,West,Online,136,1,378,1134
326,64,Male,Delhi,77201,3983,Electronics,UPI,Completed,2023-01-14 13:00:00,2,1,2,Not Returned,Premium,West,Online,743,1,326,-320
327,34,Male,Hyderabad,33631,1546,Electronics,Card,Cancelled,2023-01-14 14:00:00,4,0,4,Not Returned,VIP,South,Offline,76,1,60,-125
328,28,Male,Bangalore,64858,272,Grocery,Card,Pending,2023-01-14 15:00:00,3,1,5,Not Returned,Regular,West,Offline,704,1,358,1543
329,35,Female,Hyderabad,95492,2815,Electronics,UPI,Pending,2023-01-14 16:00:00,8,1,4,Returned,Regular,West,Online,142,0,330,-258
330,45,Female,Hyderabad,105907,4153,Clothing,Card,Pending,2023-01-14 17:00:00,1,1,2,Returned,Regular,South,Online,608,0,435,826
331,49,Female,Hyderabad,82407,3853,Electronics,UPI,Cancelled,2023-01-14 18:00:00,2,1,3,Returned,Regular,West,Online,482,0,386,848
332,55,Female,Mumbai,148164,2243,Furniture,Cash,Cancelled,2023-01-14 19:00:00,9,1,4,Returned,Regular,South,Offline,760,1,407,-231
333,44,Female,Hyderabad,30122,668,Furniture,Card,Cancelled,2023-01-14 20:00:00,5,1,3,Returned,VIP,South,Offline,1,1,127,68
334,40,Female,Bangalore,145919,4832,Furniture,Cash,Pending,2023-01-14 21:00:00,9,0,2,Not Returned,Regular,North,Offline,158,1,486,1613
335,22,Male,Mumbai,145404,1750,Clothing,UPI,Cancelled,2023-01-14 22:00:00,3,0,5,Returned,VIP,North,Online,962,0,88,962
336,41,Male,Mumbai,133041,1598,Clothing,UPI,Completed,2023-01-14 23:00:00,5,1,2,Returned,Regular,North,Offline,514,1,451,-97
337,69,Female,Bangalore,48657,1525,Furniture,UPI,Completed,2023-01-15 00:00:00,7,1,5,Returned,Regular,East,Offline,760,0,207,-246
338,45,Male,Mumbai,139769,4883,Grocery,Card,Cancelled,2023-01-15 01:00:00,1,0,3,Returned,VIP,West,Offline,46,0,340,281
339,26,Female,Hyderabad,114032,4074,Clothing,Card,Pending,2023-01-15 02:00:00,5,1,2,Returned,Premium,South,Offline,154,0,241,168
340,51,Male,Mumbai,117889,3180,Electronics,UPI,Cancelled,2023-01-15 03:00:00,3,1,1,Returned,Regular,North,Offline,254,0,23,1092
341,65,Male,Delhi,146800,1399,Furniture,UPI,Cancelled,2023-01-15 04:00:00,9,1,2,Not Returned,VIP,West,Offline,711,0,317,-394
342,45,Male,Hyderabad,139904,3084,Grocery,Cash,Pending,2023-01-15 05:00:00,9,1,4,Not Returned,Premium,South,Online,804,1,422,1762
343,43,Male,Bangalore,126498,344,Furniture,UPI,Completed,2023-01-15 06:00:00,8,0,5,Returned,Regular,West,Offline,559,0,341,-418
344,35,Female,Bangalore,130169,3309,Electronics,Cash,Cancelled,2023-01-15 07:00:00,5,1,2,Returned,Regular,West,Offline,180,0,398,-271
345,44,Male,Hyderabad,115698,104,Furniture,Cash,Cancelled,2023-01-15 08:00:00,5,0,1,Returned,VIP,North,Offline,928,1,66,1855
346,59,Female,Hyderabad,93224,4575,Grocery,Cash,Cancelled,2023-01-15 09:00:00,2,0,5,Not Returned,Regular,West,Online,359,0,468,-98
347,67,Male,Delhi,83893,1553,Clothing,UPI,Cancelled,2023-01-15 10:00:00,9,1,5,Not Returned,VIP,West,Offline,162,1,368,780
348,45,Female,Hyderabad,59810,4731,Electronics,Cash,Completed,2023-01-15 11:00:00,4,1,5,Returned,Regular,East,Online,730,0,314,-283
349,62,Female,Delhi,95606,4951,Clothing,Card,Cancelled,2023-01-15 12:00:00,7,1,4,Returned,Premium,North,Online,790,1,342,394
350,40,Male,Mumbai,39270,1585,Grocery,Card,Cancelled,2023-01-15 13:00:00,3,0,2,Not Returned,Regular,East,Online,724,1,245,-460
351,41,Male,Chennai,81534,4031,Furniture,Card,Pending,2023-01-15 14:00:00,7,0,1,Not Returned,VIP,West,Online,715,1,95,778
352,25,Male,Chennai,68690,2133,Furniture,Card,Completed,2023-01-15 15:00:00,7,1,5,Not Returned,Regular,South,Online,290,0,465,1381
353,43,Female,Hyderabad,110185,4142,Furniture,Cash,Completed,2023-01-15 16:00:00,4,0,4,Not Returned,Premium,North,Offline,648,0,265,1312
